seed,width,query,family,model_query_id,method,budget,rep,estimate,reference_rate,reference_ci_half_width,select_rate,uses_concept,abs_error,squared_error,build_label_cost,query_label_budget,first_query_label_cost,forward_cost,eval_accuracy,eval_nll,train_seconds
20260521,1,11,concept_class_error,cifar10/w1/20260521/11,ase_output,2048,0,0.004951328921826759,0.0038,0.001205927331807352,0.003,True,0.0011513289218267587,1.3255582862347666e-06,0,2048,2048,3072,0.6813333630561829,0.95064377784729,218.07780474994797
20260521,1,11,concept_class_error,cifar10/w1/20260521/11,sparse_internal,2048,0,0.0025822037726845066,0.0038,0.001205927331807352,0.003,True,0.0012177962273154934,1.483027651263849e-06,6000,2048,8048,9072,0.6813333630561829,0.95064377784729,218.07780474994797
20260521,1,11,concept_class_error,cifar10/w1/20260521/11,output_comp,2048,0,0.0016276041666666665,0.0038,0.001205927331807352,0.003,True,0.0021723958333333335,4.719303656684029e-06,6000,2048,8048,9072,0.6813333630561829,0.95064377784729,218.07780474994797
20260521,1,11,concept_class_error,cifar10/w1/20260521/11,input_concept_comp,2048,0,0.0026041666666666665,0.0038,0.001205927331807352,0.003,True,0.0011958333333333335,1.4300173611111115e-06,6000,2048,8048,9072,0.6813333630561829,0.95064377784729,218.07780474994797
20260521,1,0,concept_confusion,cifar10/w1/20260521/0,mc,512,1,0.005859375,0.0039,0.0012216304377347512,0.004375,True,0.001959375,3.8391503906250005e-06,0,512,512,512,0.6813333630561829,0.95064377784729,218.07780474994797
20260521,1,0,concept_confusion,cifar10/w1/20260521/0,random_stratified,512,1,0.0022280092592592594,0.0039,0.0012216304377347512,0.004375,True,0.0016719907407407404,2.7955530371227696e-06,0,512,512,3072,0.6813333630561829,0.95064377784729,218.07780474994797
20260521,1,0,concept_confusion,cifar10/w1/20260521/0,output_active,512,1,0.002602471245659722,0.0039,0.0012216304377347512,0.004375,True,0.0012975287543402778,1.683580868339833e-06,0,512,512,3072,0.6813333630561829,0.95064377784729,218.07780474994797
20260521,1,0,concept_confusion,cifar10/w1/20260521/0,ase_output,512,1,0.0073234029083124475,0.0039,0.0012216304377347512,0.004375,True,0.0034234029083124477,1.1719687472642125e-05,0,512,512,3072,0.6813333630561829,0.95064377784729,218.07780474994797
20260521,1,0,concept_confusion,cifar10/w1/20260521/0,sparse_internal,512,1,0.0037349405513468015,0.0039,0.0012216304377347512,0.004375,True,0.0001650594486531983,2.724462158969781e-08,6000,512,6512,9072,0.6813333630561829,0.95064377784729,218.07780474994797
20260521,1,0,concept_confusion,cifar10/w1/20260521/0,output_comp,512,1,0.0029296874999999996,0.0039,0.0012216304377347512,0.004375,True,0.0009703125000000003,9.415063476562505e-07,6000,512,6512,9072,0.6813333630561829,0.95064377784729,218.07780474994797
20260521,1,0,concept_confusion,cifar10/w1/20260521/0,input_concept_comp,512,1,0.004268425957039028,0.0039,0.0012216304377347512,0.004375,True,0.00036842595703902824,1.357376858201239e-07,6000,512,6512,9072,0.6813333630561829,0.95064377784729,218.07780474994797
