basis_kind,budget,method,model_queries,rmse,mc_rmse,rmse_ratio_vs_mc,rmse_ratio_ci_low,rmse_ratio_ci_high
spd,256,output_active,12,0.004649308073536077,0.004677861038719454,0.9938961493411114,0.5941150892303051,1.3720160507041015
spd,256,mc,12,0.004677861038719454,0.004677861038719454,1.0,1.0,1.0
spd,256,ase_output,12,0.005192401794606239,0.004677861038719454,1.109994878348853,0.901998424884493,1.521682924877182
spd,512,per_query_rf,12,0.0015531743765554704,0.0032351609770317506,0.4800918370313995,0.39549847291582924,0.6228251595476265
spd,512,pca_comp,12,0.001787852860278557,0.0032351609770317506,0.5526318081145087,0.4056007554299763,0.8045835006657223
spd,512,input_concept_comp,12,0.002610233399977055,0.0032351609770317506,0.8068326177610906,0.5441490976644181,1.213783160228554
spd,512,internal,12,0.002702684474538727,0.0032351609770317506,0.8354095804587847,0.585916197450191,1.1589922381874156
spd,512,random_comp,12,0.002711893093466786,0.0032351609770317506,0.838255997992081,0.7002248305945756,1.03174219214218
spd,512,output_comp,12,0.0028893312588125185,0.0032351609770317506,0.8931027789113203,0.5592184773959649,1.1591319349710545
spd,512,mc,12,0.0032351609770317506,0.0032351609770317506,1.0,1.0,1.0
spd,512,random_stratified,12,0.003486094397256886,0.0032351609770317506,1.0775644309530978,0.8012069426365702,1.3471223043482186
spd,512,embedding_comp,12,0.0034908440774402286,0.0032351609770317506,1.0790325743367077,0.6139610920025753,1.4380430945429352
spd,512,ase_output,12,0.0035766576773293046,0.0032351609770317506,1.1055578695224235,0.7816111739747243,1.4087017901946914
spd,512,output_active,12,0.0038043496819359823,0.0032351609770317506,1.1759382945532622,0.6457632049462829,1.7516608544649468
spd,512,embedding_ase,12,0.006534737222077738,0.0032351609770317506,2.0199109931380717,0.8520180387948151,2.8683316952211384
spd,1024,per_query_rf,12,0.0012620164087712052,0.0020955069134162615,0.6022487450130938,0.45939146677135606,0.7532103016701978
spd,1024,output_comp,12,0.0014697241750847411,0.0020955069134162615,0.701369279993775,0.5401730407901314,0.9067231962656545
spd,1024,input_concept_comp,12,0.0015670185126175626,0.0020955069134162615,0.7477992568694917,0.5111217868518791,1.010341009647864
