basis_kind,seed,dictionary_seed,eval_accuracy,eval_nll,train_seconds,basis_code_density,basis_active_components,basis_reconstruction_r2
sklearn_sdl,20260521,0,0.6813333630561829,0.95064377784729,223.4706225830596,0.16666666666666666,8.0,0.3239373477558716
saelens_sae,20260521,0,0.6813333630561829,0.95064377784729,223.4706225830596,0.16666666666666666,8.0,0.267840036274433
spd,20260521,0,0.6813333630561829,0.95064377784729,223.4706225830596,0.9977430555555555,47.891666666666666,
